onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_describing	slider_ballcheck	slider_difficulty	slider_calm
0.0031237602233886	0	baseline	0	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	5.0	n/a	n/a	n/a
0.0198688507080078	0	baseline	1	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	6.0	n/a	n/a
0.4847800731658935	0	baseline	2	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	6.0	n/a
1.6837174892425537	0	baseline	3	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	7.0
2.8690731525421143	0	baseline	4	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
4.083862066268921	0	baseline	5	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
5.30113697052002	0	baseline	6	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
6.500530481338501	0	baseline	7	0.0	0.0	0.0	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
7.71811056137085	0	baseline	8	-0.042616	-0.062974	0.020358	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
8.934143304824829	0	baseline	9	0.043887	0.007507	0.03638	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
10.133956909179688	0	baseline	10	-0.158219	-0.091345	-0.066874	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
11.350635766983032	0	baseline	11	-0.006701	-0.071976	0.065275	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
12.5339035987854	0	baseline	12	-0.046614	0.013801	-0.060415	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
13.751874208450316	0	baseline	13	0.120114	0.024676	0.095438	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
14.950133562088013	0	baseline	14	0.223642	0.020888	0.20275400000000002	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
16.150723457336426	0	baseline	15	0.179091	-0.002931	0.182022	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
17.36783504486084	0	baseline	16	0.068663	-0.126682	0.195345	n/a	0	0	10	sub-1	1	No Feedback	n/a	n/a	n/a	n/a
